from_unitid,to_unitid,rank,year
108861,110918,6,2019
108861,130794,7,2019
108861,166027,8,2019
108861,211024,9,2019
108861,243744,10,2019
123280,109785,1,2019
123280,110097,2,2019
123280,110565,3,2019
123280,110574,4,2019
123280,110918,5,2019
123280,121071,6,2019
123280,122728,7,2019
123280,123299,8,2019
123280,123457,9,2019
123280,123484,10,2019
123280,124487,11,2019
123280,232557,12,2019
368780,110565,1,2019
368780,110583,2,2019
368780,110592,3,2019
368780,110644,4,2019
368780,110653,5,2019
368780,110662,6,2019
368780,110680,7,2019
368780,110714,8,2019
368780,117715,9,2019
368780,117788,10,2019
368780,193900,11,2019
368780,243744,12,2019
114734,110918,1,2019
114734,123961,2,2019
114734,188678,3,2019
114734,193900,4,2019
114734,205957,5,2019
114734,223232,6,2019
114734,225399,7,2019
114734,227216,8,2019
114734,227881,9,2019
114734,228723,10,2019
114734,228875,11,2019
114734,228981,12,2019
413802,110413,1,2019
413802,110556,2,2019
413802,110574,3,2019
413802,110617,4,2019
413802,110635,5,2019
413802,110644,6,2019
413802,110662,7,2019
413802,110671,8,2019
413802,110680,9,2019
413802,110714,10,2019
413802,120254,11,2019
413802,122597,12,2019
384306,110617,1,2019
384306,110635,2,2019
384306,110644,3,2019
384306,110653,4,2019
384306,110662,5,2019
384306,110714,6,2019
384306,122436,7,2019
384306,123961,8,2019
384306,130794,9,2019
384306,166027,10,2019
384306,190150,11,2019
384306,243744,12,2019
112127,110583,1,2019
112127,110635,2,2019
112127,110644,3,2019
112127,110653,4,2019
112127,110662,5,2019
112127,110699,6,2019
112127,110714,7,2019
112127,117627,8,2019
112127,117636,9,2019
112127,121150,10,2019
112127,192110,11,2019
125718,109785,1,2019
125718,110361,2,2019
125718,110422,3,2019
125718,110592,4,2019
125718,110608,5,2019
125718,110662,6,2019
125718,110699,7,2019
125718,110714,8,2019
125718,117751,9,2019
125718,123651,10,2019
125718,123961,11,2019
125718,445188,12,2019
401250,100858,1,2019
401250,104179,2,2019
401250,106397,3,2019
401250,107558,4,2019
401250,107983,5,2019
401250,108269,6,2019
401250,109785,7,2019
401250,110097,8,2019
401250,123961,9,2019
401250,166708,10,2019
401250,195030,11,2019
126076,110422,1,2019
126076,110565,2,2019
126076,110583,3,2019
126076,110592,4,2019
126076,110644,5,2019
126076,110653,6,2019
126076,110671,7,2019
126076,116846,8,2019
126076,122597,9,2019
126076,130794,10,2019
126076,147679,11,2019
126076,147776,12,2019
439367,110334,1,2019
439367,110617,2,2019
439367,117690,3,2019
439367,117715,4,2019
439367,117803,5,2019
439367,122180,6,2019
439367,122205,7,2019
439367,122339,8,2019
439367,122597,9,2019
439367,144005,10,2019
439367,153658,11,2019
439367,156921,12,2019
441238,100654,1,2019
441238,104151,2,2019
441238,109785,3,2019
441238,110097,4,2019
441238,110583,5,2019
441238,110635,6,2019
441238,110644,7,2019
441238,110653,8,2019
441238,110662,9,2019
441238,123961,10,2019
441238,215132,11,2019
441238,243744,12,2019
381945,109785,1,2019
381945,110361,2,2019
381945,110413,3,2019
381945,110486,4,2019
381945,110556,5,2019
381945,110565,6,2019
381945,110583,7,2019
381945,110608,8,2019
381945,110617,9,2019
381945,110662,10,2019
113704,108269,1,2019
113704,110510,2,2019
113704,110529,3,2019
113704,110565,4,2019
113704,110583,5,2019
113704,111081,6,2019
113704,112084,7,2019
113704,122597,8,2019
113704,123095,9,2019
113704,138868,10,2019
113704,188429,11,2019
476799,110699,1,2019
476799,112190,2,2019
476799,115083,3,2019
476799,122454,4,2019
476799,122506,5,2019
476799,122597,6,2019
476799,122603,7,2019
476799,122612,8,2019
476799,123509,9,2019
479424,110574,1,2019
479424,110644,2,2019
479424,111920,3,2019
479424,117520,4,2019
479424,117672,5,2019
479424,120342,6,2019
479424,122409,7,2019
479424,123554,8,2019
479424,123651,9,2019
479424,123961,10,2019
40001,110422,1,2019
40001,110510,2,2019
40001,110699,3,2019
40001,115083,4,2019
40001,122409,5,2019
40001,122597,6,2019
40001,122612,7,2019
40001,122791,8,2019
40001,123509,9,2019
126818,104151,1,2019
126818,104179,2,2019
126818,105330,3,2019
126818,126562,4,2019
126818,126580,5,2019
126818,126614,6,2019
126818,126775,7,2019
126818,127060,8,2019
126818,127741,9,2019
126818,209542,10,2019
126818,209551,11,2019
126818,228723,12,2019
127060,104151,1,2019
127060,110662,2,2019
127060,123961,3,2019
127060,126562,4,2019
127060,126580,5,2019
127060,126614,6,2019
127060,126818,7,2019
127060,127741,8,2019
127060,164988,9,2019
127060,166027,10,2019
127060,193900,11,2019
127060,243744,12,2019
126614,104151,1,2019
126614,104179,2,2019
126614,110662,3,2019
126614,123961,4,2019
126614,126562,5,2019
126614,126580,6,2019
126614,126818,7,2019
126614,127060,8,2019
126614,209551,9,2019
126614,228778,10,2019
126614,236948,11,2019
126614,243744,12,2019
128328,110662,1,2019
128328,130624,2,2019
128328,133553,3,2019
128328,164155,4,2019
128328,166027,5,2019
128328,166683,6,2019
128328,186131,7,2019
128328,190415,8,2019
128328,197036,9,2019
128328,198419,10,2019
128328,228723,11,2019
128328,243744,12,2019
126678,126580,1,2019
126678,126614,2,2019
126678,126818,3,2019
126678,127060,4,2019
126678,130794,5,2019
126678,144050,6,2019
126678,190415,7,2019
126678,193900,8,2019
126678,209056,9,2019
126678,217156,10,2019
126678,237057,11,2019
126678,243744,12,2019
127741,104151,1,2019
127741,105330,2,2019
127741,126562,3,2019
127741,126580,4,2019
127741,126614,5,2019
127741,126818,6,2019
127741,127060,7,2019
127741,127556,8,2019
127741,127565,9,2019
127741,128106,10,2019
127741,128391,11,2019
127741,240727,12,2019
126562,104151,1,2019
126562,104179,2,2019
126562,110662,3,2019
126562,126580,4,2019
126562,126614,5,2019
126562,126818,6,2019
126562,127060,7,2019
126562,127565,8,2019
126562,127741,9,2019
126562,127918,10,2019
126562,193900,11,2019
126562,236948,12,2019
127556,105330,1,2019
127556,126182,2,2019
127556,126562,3,2019
127556,126580,4,2019
127556,126614,5,2019
127556,126818,6,2019
127556,127185,7,2019
127556,127565,8,2019
127556,127741,9,2019
127556,128106,10,2019
127556,128391,11,2019
127556,240727,12,2019
126775,110404,1,2019
126775,110635,2,2019
126775,126580,3,2019
126775,126614,4,2019
126775,126818,5,2019
126775,166027,6,2019
126775,166683,7,2019
126775,190415,8,2019
126775,227757,9,2019
126775,228723,10,2019
126775,228778,11,2019
126775,243744,12,2019
127185,104151,1,2019
127185,104179,2,2019
127185,105330,3,2019
127185,126182,4,2019
127185,126580,5,2019
127185,126614,6,2019
127185,126818,7,2019
127185,127556,8,2019
127185,127741,9,2019
127185,128106,10,2019
127185,128391,11,2019
127185,187985,12,2019
127918,105330,1,2019
127918,122436,2,2019
127918,126562,3,2019
127918,126580,4,2019
127918,126614,5,2019
127918,126818,6,2019
127918,127060,7,2019
127918,127556,8,2019
127918,127565,9,2019
127918,127741,10,2019
127918,181002,11,2019
127918,235316,12,2019
126182,104151,1,2019
126182,105330,2,2019
126182,126580,3,2019
126182,126614,4,2019
126182,126818,5,2019
126182,127185,6,2019
126182,127556,7,2019
126182,127565,8,2019
126182,127741,9,2019
126182,128106,10,2019
126182,128391,11,2019
126182,187985,12,2019
126580,104151,1,2019
126580,104179,2,2019
126580,105330,3,2019
126580,126562,4,2019
126580,126614,5,2019
126580,126678,6,2019
126580,126818,7,2019
126580,127060,8,2019
126580,127556,9,2019
126580,127741,10,2019
126580,128106,11,2019
126580,209551,12,2019
127565,126182,1,2019
127565,126562,2,2019
127565,126580,3,2019
127565,126614,4,2019
127565,126818,5,2019
127565,126942,6,2019
127565,127060,7,2019
127565,127200,8,2019
127565,127556,9,2019
127565,127741,10,2019
127565,127918,11,2019
127565,128106,12,2019
128391,104151,1,2019
128391,105330,2,2019
128391,126182,3,2019
128391,126562,4,2019
128391,126580,5,2019
128391,126614,6,2019
128391,126818,7,2019
128391,127185,8,2019
128391,127556,9,2019
128391,127565,10,2019
128391,127741,11,2019
128391,128106,12,2019
127200,126207,1,2019
127200,126562,2,2019
127200,126580,3,2019
127200,126614,4,2019
127200,126818,5,2019
127200,126942,6,2019
127200,127060,7,2019
127200,127556,8,2019
127200,127565,9,2019
127200,127741,10,2019
127200,127909,11,2019
127200,127918,12,2019
126669,105330,1,2019
126669,109785,2,2019
126669,110097,3,2019
126669,126562,4,2019
126669,126580,5,2019
126669,126614,6,2019
126669,126678,7,2019
126669,126818,8,2019
126669,127741,9,2019
126669,222178,10,2019
126669,223232,11,2019
126669,228875,12,2019
127820,126182,1,2019
127820,126562,2,2019
127820,126580,3,2019
127820,126614,4,2019
127820,126678,5,2019
127820,126711,6,2019
127820,126818,7,2019
127820,127060,8,2019
127820,127556,9,2019
127820,127741,10,2019
127820,127884,11,2019
127820,128106,12,2019
126827,126562,3,2019
126827,126580,4,2019
126827,126614,5,2019
126827,126775,6,2019
126827,126818,7,2019
126827,128106,8,2019
126827,133881,9,2019
126711,126562,1,2019
126711,126580,2,2019
126711,126614,3,2019
126711,126669,4,2019
126711,126678,5,2019
126711,126818,6,2019
126711,127185,7,2019
126711,127556,8,2019
126711,127565,9,2019
126711,127741,10,2019
126711,128106,11,2019
126711,128391,12,2019
127909,126289,1,2019
127909,126562,2,2019
127909,126580,3,2019
127909,126614,4,2019
127909,126669,5,2019
127909,126818,6,2019
127909,126942,7,2019
127909,127200,8,2019
127909,127556,9,2019
127909,127565,10,2019
127909,127741,11,2019
127909,127918,12,2019
126289,126562,1,2019
126289,126580,2,2019
126289,126614,3,2019
126289,126669,4,2019
126289,126818,5,2019
126289,126863,6,2019
126289,126942,7,2019
126289,127060,8,2019
126289,127565,9,2019
126289,127741,10,2019
126289,127909,11,2019
126289,127918,12,2019
126942,126289,1,2019
126942,126562,2,2019
126942,126580,3,2019
126942,126614,4,2019
126942,126818,5,2019
126942,126863,6,2019
126942,127060,7,2019
126942,127200,8,2019
126942,127565,9,2019
126942,127741,10,2019
126942,127918,11,2019
126942,128106,12,2019
128106,104151,1,2019
128106,126182,2,2019
128106,126562,3,2019
128106,126580,4,2019
128106,126614,5,2019
128106,126818,6,2019
128106,127060,7,2019
128106,127556,8,2019
128106,127565,9,2019
128106,127741,10,2019
128106,127884,11,2019
128106,128391,12,2019
126863,126289,1,2019
126863,126562,2,2019
126863,126580,3,2019
126863,126614,4,2019
126863,126818,5,2019
126863,126942,6,2019
126863,127060,7,2019
126863,127565,8,2019
126863,127741,9,2019
126863,127909,10,2019
126863,127918,11,2019
126863,128106,12,2019
126207,126580,1,2019
126207,126614,2,2019
126207,126775,3,2019
126207,126818,4,2019
126207,126942,5,2019
126207,127060,6,2019
126207,127200,7,2019
126207,127556,8,2019
126207,127565,9,2019
126207,127732,10,2019
126207,127741,11,2019
126207,128106,12,2019
127884,126182,1,2019
127884,126562,2,2019
127884,126580,3,2019
127884,126614,4,2019
127884,126818,5,2019
127884,126942,6,2019
127884,127185,7,2019
127884,127556,8,2019
127884,127741,9,2019
127884,127778,10,2019
127884,127820,11,2019
127884,128106,12,2019
127653,104151,1,2019
127653,105589,2,2019
127653,110714,3,2019
127653,126580,4,2019
127653,126614,5,2019
127653,126678,6,2019
127653,126818,7,2019
127653,127185,8,2019
127653,127741,9,2019
127653,140951,10,2019
127653,193900,11,2019
127653,235167,12,2019
439288,126562,2,2019
439288,126580,3,2019
439288,126614,4,2019
439288,126818,5,2019
439288,127060,6,2019
439288,127565,7,2019
439288,127741,8,2019
439288,190503,9,2019
439288,217235,10,2019
439288,414823,11,2019
439288,445708,12,2019
127732,126580,1,2019
127732,126614,2,2019
127732,126818,3,2019
127732,126942,4,2019
127732,127389,5,2019
127732,127556,6,2019
127732,127565,7,2019
127732,127741,8,2019
127732,127778,9,2019
127732,128106,10,2019
127732,128391,11,2019
127732,240727,12,2019
127778,126182,1,2019
127778,126580,2,2019
127778,126748,3,2019
127778,126818,4,2019
127778,127185,5,2019
127778,127389,6,2019
127778,127556,7,2019
127778,127732,8,2019
127778,127741,9,2019
127778,127884,10,2019
127778,128106,11,2019
127778,128258,12,2019
128258,104151,1,2019
128258,126182,2,2019
128258,126580,3,2019
128258,126748,4,2019
128258,126818,5,2019
128258,126942,6,2019
128258,127556,7,2019
128258,127565,8,2019
128258,127732,9,2019
128258,127778,10,2019
128258,127884,11,2019
128258,128106,12,2019
126748,126562,1,2019
126748,126580,2,2019
126748,126614,3,2019
126748,126711,4,2019
126748,126818,5,2019
126748,127200,6,2019
126748,127556,7,2019
126748,127565,8,2019
126748,127732,9,2019
126748,127741,10,2019
126748,128106,11,2019
126748,128391,12,2019
127389,126580,1,2019
127389,126748,2,2019
127389,126818,3,2019
127389,127556,4,2019
127389,127565,5,2019
127389,127732,6,2019
127389,127778,7,2019
127389,127884,8,2019
127389,128106,9,2019
127389,128258,10,2019
127389,155061,11,2019
127389,207351,12,2019
127617,104151,1,2019
127617,126207,2,2019
127617,126289,3,2019
127617,126580,4,2019
127617,126711,5,2019
127617,126748,6,2019
127617,126818,7,2019
127617,126942,8,2019
127617,127200,9,2019
127617,127565,10,2019
127617,127732,11,2019
127617,127918,12,2019
126979,114840,1,2019
126979,126289,2,2019
126979,126562,3,2019
126979,126580,4,2019
126979,126614,5,2019
126979,126669,6,2019
126979,126711,7,2019
126979,126818,8,2019
126979,126942,9,2019
126979,127200,10,2019
126979,127556,11,2019
126979,127909,12,2019
127714,102049,1,2019
127714,112084,2,2019
127714,121309,3,2019
127714,126669,4,2019
127714,142461,5,2019
127714,178679,6,2019
127714,204194,7,2019
127714,206862,8,2019
127714,207582,9,2019
127714,221892,10,2019
127714,225885,11,2019
127714,232557,12,2019
127273,124283,1,2019
127273,131496,2,2019
127273,144014,3,2019
127273,366793,4,2019
127273,441511,5,2019
127273,444398,6,2019
127954,100654,1,2019
127954,102669,2,2019
127954,110413,3,2019
127954,110608,4,2019
127954,110918,5,2019
127954,115083,7,2019
127954,117140,8,2019
127954,120184,9,2019
127954,120883,10,2019
126872,126669,1,2019
126872,126678,2,2019
126872,126818,3,2019
126872,127185,4,2019
126872,127918,5,2019
126872,128106,6,2019
126872,132408,7,2019
126872,132602,8,2019
126872,132879,9,2019
126872,132903,10,2019
126872,133021,11,2019
128425,100654,1,2019
128425,100706,2,2019
128425,100751,3,2019
128425,102553,4,2019
128425,104179,5,2019
128425,110413,6,2019
128425,110422,7,2019
128425,110529,8,2019
128425,110556,9,2019
128425,110565,10,2019
128425,110583,11,2019
128425,110608,12,2019
12682703,126580,2,2019
12682703,126614,3,2019
12682703,126669,4,2019
12682703,126678,5,2019
12682703,126711,6,2019
12682703,126775,7,2019
12682703,126827,8,2019
12682703,127185,9,2019
12682703,127556,10,2019
130794,166027,1,2019
130794,182670,2,2019
130794,186131,3,2019
130794,190150,4,2019
130794,190415,5,2019
130794,193900,6,2019
130794,198419,7,2019
130794,215062,8,2019
130794,217156,9,2019
130794,243744,10,2019
129020,130226,1,2019
129020,130943,2,2019
129020,164924,3,2019
129020,164988,4,2019
129020,166629,5,2019
129020,167358,6,2019
129020,186380,7,2019
129020,193900,8,2019
129020,196413,9,2019
129020,214777,10,2019
129020,217484,11,2019
129020,231174,12,2019
130697,130794,1,2019
130697,164465,2,2019
130697,164988,3,2019
130697,166027,4,2019
130697,168148,5,2019
130697,182670,6,2019
130697,190150,7,2019
130697,190415,8,2019
130697,193900,9,2019
130697,197133,10,2019
130697,215062,11,2019
130697,217156,12,2019
129525,129020,1,2019
129525,129941,2,2019
129525,130226,3,2019
129525,164988,4,2019
129525,166629,5,2019
129525,167358,6,2019
129525,191649,7,2019
129525,191968,8,2019
129525,193900,9,2019
129525,196413,10,2019
129525,212054,11,2019
129525,217484,12,2019
129941,129020,1,2019
129941,129525,2,2019
129941,130226,3,2019
129941,130493,4,2019
129941,164988,5,2019
129941,167358,6,2019
129941,191649,7,2019
129941,193900,8,2019
129941,194310,9,2019
129941,196413,10,2019
129941,212054,11,2019
129941,217484,12,2019
130590,128902,1,2019
130590,130697,2,2019
130590,130794,3,2019
130590,164465,4,2019
130590,164924,5,2019
130590,164988,6,2019
130590,167358,7,2019
130590,168148,8,2019
130590,182670,9,2019
130590,190415,10,2019
130590,193900,11,2019
130590,217156,12,2019
130226,129020,1,2019
130226,129242,2,2019
130226,130253,3,2019
130226,130943,4,2019
130226,164988,5,2019
130226,166629,6,2019
130226,167358,7,2019
130226,191649,8,2019
130226,191968,9,2019
130226,192819,10,2019
130226,196413,11,2019
130226,217484,12,2019
130253,129020,1,2019
130253,129242,2,2019
130253,129525,3,2019
130253,129941,4,2019
130253,130226,5,2019
130253,130493,6,2019
130253,164988,7,2019
130253,166629,8,2019
130253,167358,9,2019
130253,192819,10,2019
130253,196097,11,2019
130253,217484,12,2019
129242,129020,1,2019
129242,130226,2,2019
129242,130253,3,2019
129242,163046,4,2019
129242,164924,5,2019
129242,164988,6,2019
129242,166629,7,2019
129242,167358,8,2019
129242,191241,9,2019
129242,192819,10,2019
129242,216597,11,2019
129242,217402,12,2019
128744,129020,1,2019
128744,129525,2,2019
128744,129941,3,2019
128744,131520,4,2019
128744,191649,5,2019
128744,193900,6,2019
128744,194310,7,2019
128744,195809,8,2019
128744,196060,9,2019
128744,196079,10,2019
128744,196097,11,2019
128744,196413,12,2019
130493,128744,1,2019
130493,128771,2,2019
130493,129020,3,2019
130493,129215,4,2019
130493,129242,5,2019
130493,129525,6,2019
130493,129941,7,2019
130493,130226,8,2019
130493,130253,9,2019
130493,130776,10,2019
130493,166629,11,2019
130493,217484,12,2019
128902,129020,1,2019
128902,130590,2,2019
128902,130697,3,2019
128902,164465,4,2019
128902,164924,5,2019
128902,164988,6,2019
128902,167358,7,2019
128902,168148,8,2019
128902,190099,9,2019
128902,193900,10,2019
128902,197133,11,2019
128902,217156,12,2019
128771,129020,1,2019
128771,129215,2,2019
128771,129242,3,2019
128771,129525,4,2019
128771,129941,5,2019
128771,130226,6,2019
128771,130253,7,2019
128771,130493,8,2019
128771,130776,9,2019
128771,164988,10,2019
128771,166629,11,2019
128771,217484,12,2019
129215,128771,1,2019
129215,129020,2,2019
129215,129525,3,2019
129215,129941,4,2019
129215,130226,5,2019
129215,130253,6,2019
129215,130493,7,2019
129215,130776,8,2019
129215,166629,9,2019
129215,183062,10,2019
129215,217484,11,2019
129215,217518,12,2019
130776,128744,1,2019
130776,128771,2,2019
130776,129020,3,2019
130776,129215,4,2019
130776,129525,5,2019
130776,129941,6,2019
130776,130226,7,2019
130776,130253,8,2019
130776,130493,9,2019
130776,166629,10,2019
130776,194310,11,2019
130776,217484,12,2019
129774,128744,1,2019
129774,128771,2,2019
129774,129020,3,2019
129774,129215,4,2019
129774,129525,5,2019
129774,129941,6,2019
129774,130493,7,2019
129774,130776,8,2019
129774,164720,9,2019
129774,165529,10,2019
129774,165574,11,2019
129774,217484,12,2019
129695,128577,1,2019
129695,128771,2,2019
129695,129020,3,2019
129695,129154,4,2019
129695,129215,5,2019
129695,129367,6,2019
129695,129525,7,2019
129695,129808,8,2019
129695,130314,9,2019
129695,130493,10,2019
129695,130606,11,2019
129695,130776,12,2019
130314,128744,1,2019
130314,128771,2,2019
130314,129020,3,2019
130314,129215,4,2019
130314,129242,5,2019
130314,129525,6,2019
130314,130226,7,2019
130314,130253,8,2019
130314,130493,9,2019
130314,130776,10,2019
130314,166656,11,2019
130314,217484,12,2019
130183,128744,1,2019
130183,128771,2,2019
130183,129020,3,2019
130183,129215,4,2019
130183,129941,5,2019
130183,130493,6,2019
130183,130776,7,2019
130183,131520,8,2019
130183,194310,9,2019
130183,196097,10,2019
130624,128328,1,2019
130624,130794,2,2019
130624,134130,3,2019
130624,164155,4,2019
130624,166027,5,2019
130624,190415,6,2019
130624,197027,7,2019
130624,197036,8,2019
130624,198419,9,2019
130624,217864,10,2019
130624,234085,11,2019
130624,243744,12,2019
129154,128771,1,2019
129154,129020,2,2019
129154,129215,3,2019
129154,129242,4,2019
129154,129367,5,2019
129154,129525,6,2019
129154,129695,7,2019
129154,129941,8,2019
129154,130314,9,2019
129154,130493,10,2019
129154,130606,11,2019
129154,130776,12,2019
128498,128744,1,2019
128498,128771,2,2019
128498,129020,3,2019
128498,129215,4,2019
128498,129525,5,2019
128498,129941,6,2019
128498,130226,7,2019
128498,130253,8,2019
128498,130493,9,2019
128498,130776,10,2019
128498,188429,11,2019
128498,193900,12,2019
130004,128744,1,2019
130004,128771,2,2019
130004,129020,3,2019
130004,129215,4,2019
130004,129525,5,2019
130004,129543,6,2019
130004,129729,7,2019
130004,129941,8,2019
130004,130253,9,2019
130004,130493,10,2019
130004,130776,11,2019
130004,436836,12,2019
129729,128771,1,2019
129729,129020,2,2019
129729,129367,3,2019
129729,129525,4,2019
129729,130004,5,2019
129729,130396,6,2019
129729,130493,7,2019
129729,130606,8,2019
129729,130776,9,2019
129729,130794,10,2019
129729,166027,11,2019
129729,217235,12,2019
129543,128744,1,2019
129543,128771,2,2019
129543,129020,3,2019
129543,129215,4,2019
129543,129242,5,2019
129543,129941,6,2019
129543,130004,7,2019
129543,130226,8,2019
129543,130253,9,2019
129543,130396,10,2019
129543,130493,11,2019
129543,130776,12,2019
129367,128771,1,2019
129367,129020,2,2019
129367,129154,3,2019
129367,129215,4,2019
129367,129525,5,2019
129367,129695,6,2019
129367,129729,7,2019
129367,129941,8,2019
129367,130314,9,2019
129367,130493,10,2019
129367,130606,11,2019
129367,130776,12,2019
130396,128498,1,2019
130396,128744,2,2019
130396,128771,3,2019
130396,129020,4,2019
130396,129543,5,2019
130396,129729,6,2019
130396,129756,7,2019
130396,129941,8,2019
130396,130226,9,2019
130396,130493,10,2019
130396,130606,11,2019
130396,130776,12,2019
130606,128744,1,2019
130606,128771,2,2019
130606,129020,3,2019
130606,129154,4,2019
130606,129215,5,2019
130606,129367,6,2019
130606,129525,7,2019
130606,129695,8,2019
130606,129729,9,2019
130606,129941,10,2019
130606,130396,11,2019
130606,130493,12,2019
436836,128771,1,2019
436836,129020,2,2019
436836,129242,3,2019
436836,129525,4,2019
436836,129941,5,2019
436836,130493,6,2019
436836,130794,7,2019
436836,134130,8,2019
436836,164988,9,2019
436836,166027,10,2019
436836,166629,11,2019
436836,193900,12,2019
128780,100663,1,2019
128780,104151,2,2019
128780,104179,3,2019
128780,129941,4,2019
128780,130253,5,2019
128780,130493,6,2019
128780,130776,7,2019
128780,190594,8,2019
128780,198419,9,2019
128780,198543,10,2019
128780,214777,11,2019
128780,218724,12,2019
128577,104708,1,2019
128577,110592,2,2019
128577,123217,3,2019
128577,126289,4,2019
128577,128771,5,2019
128577,129020,6,2019
128577,129215,7,2019
128577,129367,8,2019
128577,129695,9,2019
128577,129808,10,2019
128577,130040,11,2019
128577,130606,12,2019
129756,128771,1,2019
129756,129020,2,2019
129756,129525,3,2019
129756,129695,4,2019
129756,129808,5,2019
129756,129941,6,2019
129756,130226,7,2019
129756,130396,8,2019
129756,130493,9,2019
129756,130606,10,2019
129756,185262,11,2019
129756,186380,12,2019
130040,128577,1,2019
130040,128771,2,2019
130040,129020,3,2019
130040,129215,4,2019
130040,129367,5,2019
130040,129525,6,2019
130040,129695,7,2019
130040,129729,8,2019
130040,130314,9,2019
130040,130396,10,2019
130040,130493,11,2019
130040,130776,12,2019
130785,110662,1,2019
130785,129941,2,2019
130785,130794,3,2019
130785,162928,4,2019
130785,166027,5,2019
130785,182670,6,2019
130785,186131,7,2019
130785,190150,8,2019
130785,190415,9,2019
130785,198419,10,2019
130785,217156,11,2019
130785,243744,12,2019
130217,128744,1,2019
130217,128771,2,2019
130217,129020,3,2019
130217,129215,4,2019
130217,129808,5,2019
130217,131520,6,2019
130217,165820,7,2019
130217,167534,8,2019
130217,217235,9,2019
130217,217420,10,2019
130217,217475,11,2019
130217,217484,12,2019
129808,128771,1,2019
129808,129020,2,2019
129808,129215,3,2019
129808,129695,4,2019
129808,129756,5,2019
129808,129774,6,2019
129808,129941,7,2019
129808,130004,8,2019
129808,130493,9,2019
129808,130776,10,2019
129808,217484,11,2019
129808,436827,12,2019
436827,128771,1,2019
436827,129020,2,2019
436827,129215,3,2019
436827,129525,4,2019
436827,129941,5,2019
436827,130226,6,2019
436827,130493,7,2019
436827,130776,8,2019
436827,161253,9,2019
436827,217484,10,2019
436827,217518,11,2019
436827,436836,12,2019
436818,128771,1,2019
436818,129020,2,2019
436818,129215,3,2019
436818,129525,4,2019
436818,129941,5,2019
436818,130226,6,2019
436818,130253,7,2019
436818,130493,8,2019
436818,130776,9,2019
436818,164988,10,2019
436818,217484,11,2019
436818,436836,12,2019
129491,129242,1,2019
129491,129525,2,2019
129491,130794,3,2019
129491,131496,4,2019
129491,131520,5,2019
129491,168148,6,2019
129491,191533,7,2019
129491,196194,8,2019
129491,197133,9,2019
129491,214777,10,2019
129491,232186,11,2019
129491,233426,12,2019
129534,110486,1,2019
129534,110556,2,2019
129534,110565,3,2019
129534,110592,4,2019
129534,110617,5,2019
129534,120537,6,2019
129534,122180,7,2019
129534,122755,8,2019
129534,123341,9,2019
129534,123563,10,2019
129534,123572,11,2019
129534,123651,12,2019
129428,144050,1,2019
129428,164924,2,2019
129428,164988,3,2019
129428,166027,4,2019
129428,170976,5,2019
129428,182670,6,2019
129428,186131,7,2019
129428,190415,8,2019
129428,194824,9,2019
129428,211440,10,2019
129428,217156,11,2019
129428,243744,12,2019
128674,135717,1,2019
128674,137032,2,2019
128674,165033,3,2019
128674,171100,4,2019
128674,190600,5,2019
128674,194091,6,2019
128674,194310,7,2019
128674,195809,8,2019
128674,196015,9,2019
128674,196042,10,2019
130943,129020,1,2019
130943,163286,2,2019
130943,164076,3,2019
130943,164988,4,2019
130943,167358,5,2019
130943,186380,6,2019
130943,196413,7,2019
130943,212054,8,2019
130943,214777,9,2019
130943,215293,10,2019
130943,216339,11,2019
130943,232423,12,2019
130934,130943,1,2019
130934,131520,2,2019
130934,138947,3,2019
130934,162007,4,2019
130934,163338,5,2019
130934,163453,6,2019
130934,199102,7,2019
130934,213598,8,2019
130934,216339,9,2019
130934,232265,10,2019
130934,232937,11,2019
130934,234155,12,2019
131098,130934,1,2019
131098,130943,2,2019
131098,131520,3,2019
131098,162584,4,2019
131098,163453,5,2019
131098,163851,6,2019
131098,164076,7,2019
131098,186380,8,2019
131098,212054,9,2019
131098,216339,10,2019
131098,216764,11,2019
131098,217059,12,2019
131113,104151,1,2019
131113,130934,3,2019
131113,130943,4,2019
131113,131098,5,2019
131113,131520,6,2019
131113,163851,7,2019
131113,171100,8,2019
131113,212054,9,2019
131113,214777,10,2019
131113,216339,11,2019
131113,238032,12,2019
130989,130934,2,2019
130989,130943,3,2019
130989,131098,4,2019
130989,131113,5,2019
130989,163338,6,2019
130989,164216,7,2019
130989,184782,8,2019
130989,186876,9,2019
130989,212054,10,2019
130989,216339,11,2019
130989,217059,12,2019
432524,130934,1,2019
432524,131469,2,2019
432524,140951,3,2019
432524,163295,4,2019
432524,166674,5,2019
432524,191126,6,2019
432524,194578,7,2019
432524,215053,8,2019
432524,215105,9,2019
432524,217493,10,2019
13090702,130934,1,2019
13090702,130943,2,2019
13090702,130989,3,2019
13090702,131098,4,2019
13090702,131113,5,2019
13090702,162104,6,2019
13090702,212054,7,2019
13090702,213598,8,2019
13090702,214272,9,2019
13090702,216339,10,2019
13090701,130934,1,2019
13090701,130943,2,2019
13090701,131098,3,2019
13090701,131113,4,2019
13090701,134130,5,2019
13090701,162168,6,2019
13090701,163286,7,2019
13090701,163338,8,2019
13090701,163851,9,2019
13090701,164076,10,2019
130907,130934,3,2019
130907,130943,4,2019
130907,130989,5,2019
130907,131098,6,2019
130907,131113,7,2019
130907,162779,8,2019
130907,163204,9,2019
130907,216339,10,2019
130907,217059,11,2019
130907,432524,12,2019
130837,100751,2,2019
130837,101693,3,2019
130837,102094,4,2019
