school,cip
145336,13.1206
145372,52.0301
145372,50.0701
145372,10.0299
145372,13.1322
145372,26.0101
145372,52.0201
145372,13.1323
145372,40.0501
145372,09.0199
145372,11.0101
145372,11.0701
145372,43.0103
145372,50.0501
145372,13.1210
145372,13.1202
145372,23.0101
145372,13.1305
145372,26.1305
145372,13.1328
145372,54.0101
145372,30.2001
145372,31.0505
145372,24.0101
145372,52.1201
145372,52.1401
145372,09.0102
145372,13.1311
145372,27.0101
145372,30.9999
145372,50.0909
145372,13.1312
145372,50.0901
145372,50.0999
145372,52.1003
145372,31.0101
145372,39.0799
145372,39.0701
145372,38.0101
145372,13.1314
145372,13.1329
145372,40.0801
145372,42.0101
145372,09.0902
145372,13.1315
145372,38.0201
145372,13.1205
145372,44.0701
145372,45.1101
145372,16.0905
145372,13.1330
145372,13.1001
145372,23.1001
145372,31.0504
145372,13.1299
145372,39.0699
145372,39.0702
145600,52.0301
145600,51.0599
145600,05.0201
145600,45.0201
145600,27.0399
145600,04.0201
145600,04.9999
145600,50.0703
145600,13.1302
145600,26.0202
145600,26.0210
145600,26.0101
145600,14.0501
145600,52.0201
145600,14.0701
145600,13.1323
145600,40.0501
145600,19.0706
145600,50.0602
145600,04.0301
145600,14.0801
145600,30.2202
145600,09.0101
145600,14.0901
145600,11.0701
145600,43.0104
145600,50.0499
145600,51.3101
145600,50.0501
145600,50.0599
145600,45.0601
145600,13.0699
145600,13.0404
145600,14.1001
145600,13.1202
145600,51.0506
145600,14.0101
145600,23.0101
145600,13.1305
145600,52.0701
145600,05.0299
145600,50.0699
145600,52.0801
145600,50.0702
145600,43.0106
145600,16.0901
145600,13.1325
145600,45.0701
145600,40.0601
145600,05.0125
145600,50.0409
145600,51.0706
145600,13.1327
145600,51.2211
145600,13.1328
145600,54.0101
145600,50.0404
145600,14.3501
145600,11.0401
145600,16.0902
145600,31.0505
145600,05.0107
145600,24.0101
145600,16.0102
145600,52.1201
145600,52.1301
145600,52.1401
145600,14.1801
145600,30.0801
145600,13.1311
145600,27.0101
145600,14.1901
145600,51.2703
145600,51.2004
145600,26.0599
145600,50.0901
145600,51.2005
145600,30.2401
145600,51.1608
145600,51.1601
145600,51.2306
145600,51.0507
145600,51.0508
145600,51.0509
145600,51.0510
145600,51.2003
145600,26.1001
145600,51.2099
145600,38.0101
145600,50.0605
145600,51.2308
145600,13.1329
145600,40.0801
145600,26.0901
145600,45.1001
145600,51.1101
145600,42.0101
145600,44.0401
145600,51.2201
145600,52.1501
145600,51.2399
145600,16.0402
145600,16.0400
145600,44.0701
145600,45.1101
145600,16.0905
145600,13.1330
145600,13.1001
145600,27.0501
145600,45.1201
145619,52.0301
145619,52.0304
145619,50.0704
145619,26.0202
145619,26.0210
145619,26.0101
145619,52.0201
145619,52.0299
145619,52.9999
145619,52.0601
145619,40.0501
145619,51.1005
145619,42.0201
145619,09.0101
145619,09.9999
145619,11.0701
145619,45.0601
145619,13.0101
145619,13.0401
145619,13.1202
145619,14.1301
145619,23.0101
145619,03.0104
145619,52.0801
145619,50.0702
145619,19.0501
145619,51.0701
145619,51.1199
145619,13.0406
145619,54.0101
145619,11.0401
145619,52.1101
145619,45.0901
145619,30.2001
145619,31.0505
145619,24.0101
145619,52.1201
145619,52.1401
145619,27.0101
145619,26.0204
145619,50.0901
145619,51.0905
145619,51.1601
145619,30.1901
145619,52.1003
145619,38.0101
145619,40.0801
145619,45.1001
145619,42.0101
145619,51.2201
145619,13.1315
145619,13.1316
145619,45.9999
145619,45.1101
145619,16.0905
145619,13.1001
145619,39.0601
145637,52.0301
145637,52.1304
145637,22.0201
145637,09.0903
145637,14.0201
145637,05.0101
145637,05.0201
145637,01.0199
145637,01.0802
145637,01.0103
145637,01.0201
145637,13.1301
145637,14.0301
145637,01.1102
145637,49.0102
145637,01.0901
145637,45.0201
145637,27.0301
145637,04.0201
145637,04.9999
145637,05.0199
145637,50.0703
145637,13.1302
145637,05.0103
145637,40.0201
145637,51.0913
145637,40.0401
145637,51.0204
145637,26.0202
145637,26.1103
145637,26.9999
145637,13.1322
145637,26.0101
145637,14.0501
145637,26.0203
145637,26.1201
145637,26.0301
145637,09.0402
145637,52.0201
145637,52.0299
145637,52.9999
145637,26.0406
145637,26.0401
145637,14.0601
145637,14.0701
145637,13.1323
145637,40.0501
145637,04.0301
145637,14.0801
145637,16.1200
145637,51.2208
145637,44.0201
145637,22.0206
145637,16.0104
145637,14.0901
145637,11.0701
145637,50.0201
145637,23.0501
145637,13.0301
145637,50.0301
145637,50.0501
145637,13.1210
145637,05.0104
145637,26.1301
145637,26.1399
145637,45.0601
145637,45.0699
145637,13.9999
145637,13.0401
145637,42.1801
145637,14.1001
145637,13.1202
145637,14.1101
145637,14.1201
145637,14.0101
145637,15.1501
145637,23.0401
145637,23.0101
145637,13.1305
145637,26.0702
145637,03.0104
145637,14.1401
145637,05.0299
145637,19.0101
145637,52.0801
145637,50.0702
145637,01.1001
145637,13.1306
145637,16.0901
145637,13.1325
145637,45.0701
145637,40.0601
145637,16.0501
145637,13.1326
145637,50.0409
145637,51.0000
145637,54.0101
145637,01.1103
145637,19.0701
145637,24.0103
145637,42.0901
145637,50.0404
145637,14.3501
145637,50.0706
145637,16.0902
145637,50.0910
145637,09.0401
145637,31.0505
145637,52.1002
145637,04.0601
145637,05.0107
145637,13.1333
145637,22.9999
145637,24.0199
145637,24.0101
145637,25.0101
145637,16.0102
145637,52.0203
145637,52.1201
145637,52.1499
145637,52.1401
145637,09.0102
145637,14.3101
145637,30.0801
145637,13.1311
145637,27.0101
145637,14.1901
145637,26.0502
145637,50.0902
145637,50.0903
145637,13.1312
145637,50.0904
145637,50.0901
145637,14.2301
145637,30.1901
145637,52.0205
145637,01.0603
145637,50.0708
145637,31.0101
145637,38.0101
145637,50.0605
145637,13.1314
145637,13.1329
145637,40.0801
145637,26.0901
145637,45.1001
145637,16.0904
145637,51.1104
145637,42.0101
145637,44.0401
145637,51.2201
145637,51.2399
145637,38.0201
145637,16.0402
145637,05.0110
145637,13.1316
145637,50.0709
145637,13.1205
145637,16.0400
145637,13.0901
145637,13.1318
145637,44.0701
145637,45.1101
145637,16.0905
145637,13.1330
145637,13.1001
145637,23.1001
145637,13.1331
145637,27.0501
145637,27.0599
145637,14.2701
145637,30.0601
145637,52.1601
145637,13.1401
145637,13.1319
145637,51.2501
145637,50.0908
145646,52.0301
145646,05.0102
145646,45.0201
145646,05.0199
145646,50.0701
145646,50.0704
145646,05.0103
145646,26.0101
145646,52.0101
145646,05.0105
145646,40.0501
145646,16.1200
145646,11.0701
145646,50.0501
145646,45.0601
145646,13.1202
145646,23.0101
145646,03.0103
145646,16.0901
145646,16.0501
145646,54.0101
145646,52.1701
145646,52.1101
145646,30.2001
145646,05.0107
145646,27.0101
145646,30.9999
145646,50.0903
145646,13.1312
145646,50.0904
145646,50.0901
145646,51.1601
145646,38.0101
145646,40.0801
145646,50.0907
145646,45.1001
145646,42.0101
145646,38.0201
145646,45.1101
145646,16.0905
145646,50.9999
145646,50.0908
145646,05.0114
145646,05.0207
145691,52.0301
145691,50.0701
145691,26.0202
145691,26.0101
145691,52.0601
145691,40.0501
145691,11.0701
145691,50.0501
145691,13.1210
145691,45.0601
145691,13.1202
145691,23.0101
145691,26.1305
145691,52.0801
145691,54.0101
145691,30.2001
145691,52.1201
145691,27.0101
145691,30.9999
145691,50.0901
145691,13.1314
145691,40.0801
145691,45.1001
145691,42.0101
145691,38.0201
145691,45.1101
145691,16.0905
145691,23.1001
145725,14.0201
145725,14.0301
145725,22.0203
145725,40.0502
145725,27.0301
145725,14.0401
145725,04.0201
145725,22.0205
145725,26.0202
145725,26.0210
145725,26.0101
145725,15.0401
145725,14.0501
145725,52.0201
145725,52.0299
145725,14.0701
145725,40.0501
145725,40.0599
145725,14.0801
145725,14.0899
145725,09.9999
145725,11.0101
145725,14.0901
145725,11.0701
145725,11.0901
145725,13.1321
145725,43.0104
145725,50.0499
145725,14.1001
145725,14.9999
145725,15.1501
145725,14.1401
145725,52.0899
145725,52.0801
145725,01.1002
145725,52.1899
145725,14.0802
145725,51.0701
145725,51.2205
145725,52.1001
145725,15.0612
145725,11.0103
145725,52.1101
145725,09.0401
145725,04.0601
145725,22.0101
145725,22.0299
145725,22.0000
145725,24.0101
145725,52.1299
145725,52.1301
145725,14.3601
145725,52.1401
145725,14.1801
145725,13.1311
145725,14.1901
145725,30.9999
145725,03.0201
145725,52.0206
145725,14.2501
145725,40.0801
145725,45.1001
145725,22.0202
145725,42.0101
145725,44.0401
145725,13.1316
145725,14.0803
145725,22.0211
145725,14.0804
145725,51.2310
145725,14.0805
145725,11.0801
145813,52.0301
145813,13.0402
145813,01.0102
145813,01.0000
145813,45.0201
145813,45.0301
145813,50.0701
145813,51.0913
145813,51.0204
145813,26.0202
145813,26.0101
145813,52.0201
145813,13.1303
145813,40.0501
145813,51.1005
145813,13.1102
145813,09.0101
145813,11.0701
145813,11.0901
145813,42.0601
145813,43.0104
145813,13.0301
145813,50.0501
145813,45.0601
145813,13.0499
145813,13.0401
145813,13.0501
145813,13.1202
145813,15.0503
145813,23.0401
145813,23.0101
145813,51.2202
145813,19.0101
145813,51.1605
145813,52.0801
145813,50.0702
145813,16.0101
145813,16.0901
145813,24.0102
145813,45.0701
145813,40.0699
145813,40.0601
145813,16.0501
145813,31.0501
145813,51.0706
145813,13.1307
145813,54.0101
145813,15.0612
145813,11.0103
145813,52.1701
145813,52.1101
145813,09.0401
145813,13.1203
145813,13.1209
145813,31.0505
145813,24.0101
145813,52.1201
145813,52.1301
145813,52.1401
145813,09.0102
145813,27.0101
145813,50.0903
145813,13.1312
145813,50.0901
145813,51.1601
145813,51.2206
145813,31.0301
145813,38.0101
145813,13.1314
145813,40.0801
145813,45.1001
145813,42.0101
145813,09.0902
145813,13.1315
145813,42.1701
145813,13.0409
145813,13.1318
145813,44.0701
145813,45.1101
145813,16.0905
145813,13.1001
145813,13.0411
145813,13.1309
145813,50.9999
146339,52.0301
146339,04.0201
146339,13.1302
146339,50.0701
146339,39.0201
146339,26.0202
146339,26.0101
146339,52.0201
146339,52.0299
146339,40.0501
146339,09.0199
146339,09.0101
146339,09.9999
146339,43.0104
146339,13.1210
146339,13.0101
146339,13.1202
146339,23.0101
146339,03.0103
146339,50.0702
146339,50.0409
146339,54.0101
146339,52.1001
146339,44.0000
146339,30.2301
146339,50.0408
146339,52.1299
146339,52.1201
146339,52.1301
146339,27.0101
146339,30.9999
146339,50.0903
146339,13.1312
146339,13.1314
146339,42.0101
146339,13.1315
146339,39.0501
146339,13.1205
146339,45.1101
146339,31.0504
146339,39.0702
146427,05.0201
146427,05.0102
146427,27.0399
146427,50.0703
146427,05.0103
146427,26.0202
146427,26.0101
146427,40.0501
146427,16.1200
146427,11.0701
146427,23.0501
146427,50.0501
146427,45.0601
146427,13.0101
146427,23.0101
146427,03.0103
146427,50.0702
146427,16.0101
146427,16.0901
146427,16.0501
146427,54.0101
146427,45.0901
146427,24.0101
146427,27.0101
146427,50.0901
146427,30.2401
146427,38.0101
146427,40.0801
146427,45.1001
146427,42.0101
146427,16.0402
146427,05.0110
146427,45.9999
146427,16.0905
146427,05.0207
146481,05.0102
146481,05.0199
146481,50.0701
146481,05.0103
146481,26.0101
146481,52.0101
146481,40.0501
146481,09.0101
146481,16.0104
146481,11.0701
146481,50.0501
146481,45.0601
146481,23.0101
146481,03.0103
146481,16.0901
146481,16.0501
146481,54.0101
146481,45.0901
146481,05.0107
146481,24.0101
146481,27.0101
146481,50.0901
146481,38.0101
146481,40.0801
146481,45.1001
146481,42.0101
146481,38.0201
146481,45.9999
146481,16.0905
146612,52.0301
146612,49.0101
146612,49.0105
146612,47.0607
146612,51.0999
146612,05.0102
146612,50.0701
146612,51.0913
146612,49.0104
146612,47.0609
146612,26.0202
146612,26.0101
146612,52.0201
146612,52.0101
146612,52.0601
146612,40.0508
146612,40.0501
146612,50.0402
146612,09.0101
146612,10.9999
146612,44.0201
146612,11.1003
146612,11.0701
146612,52.2001
146612,43.0199
146612,42.0601
146612,13.1101
146612,43.0104
146612,13.0301
146612,51.0602
146612,50.0401
146612,51.0910
146612,09.0702
146612,50.0501
146612,50.0705
146612,13.0101
146612,13.0401
146612,13.1202
146612,23.0101
146612,03.0104
146612,52.0801
146612,43.0202
146612,49.0108
146612,43.0106
146612,51.0701
146612,54.0101
146612,52.0901
146612,52.1001
146612,11.0401
146612,52.1101
146612,09.0401
146612,22.0302
146612,24.0101
146612,52.1299
146612,52.1201
146612,52.1301
146612,52.1401
146612,09.0102
146612,27.0101
146612,30.9999
146612,50.0909
146612,50.0901
146612,51.0905
146612,51.1602
146612,51.1601
146612,52.1003
146612,50.0708
146612,38.0101
146612,38.0199
146612,13.1314
146612,40.9999
146612,40.0801
146612,45.1001
146612,42.0101
146612,44.0401
146612,09.0902
146612,51.0916
146612,09.0701
146612,13.1315
146612,38.0201
146612,13.1205
146612,13.0409
146612,43.0109
146612,43.9999
146612,44.0701
146612,45.1101
146612,13.1001
146612,23.1001
146612,31.0504
146612,13.0411
146612,13.1299
146676,52.0201
146676,12.0401
146676,43.0104
146676,24.0102
146676,52.0999
146676,24.0101
146676,13.1316
146676,52.1905
146719,52.0301
146719,13.0403
146719,51.1603
146719,05.0201
146719,16.1202
146719,45.0201
146719,50.0703
146719,22.0205
146719,13.0201
146719,26.0202
146719,26.0299
146719,51.3201
146719,26.1103
146719,26.0101
146719,26.0102
146719,52.0201
146719,52.9999
146719,52.0601
146719,26.0407
146719,40.0501
146719,16.1200
146719,51.1616
146719,51.3102
146719,42.0201
146719,42.0301
146719,13.1102
146719,09.0199
146719,09.0101
146719,11.0101
146719,11.1003
146719,11.0701
146719,11.0899
146719,11.1099
146719,42.0601
146719,13.1101
146719,43.0104
146719,51.1617
146719,13.0301
146719,50.0401
146719,42.0701
146719,51.3101
146719,39.0602
146719,50.0501
146719,45.0601
146719,13.0101
146719,13.0401
146719,42.1801
146719,13.0603
146719,13.0404
146719,13.1202
146719,23.0101
146719,52.0701
146719,03.0104
146719,05.0299
146719,51.1605
146719,52.0801
146719,50.0702
146719,43.0106
146719,16.0901
146719,24.0102
146719,16.0501
146719,51.0799
146719,22.0208
146719,51.0701
146719,13.0406
146719,54.0101
146719,19.0701
146719,52.1099
146719,52.1001
146719,44.0000
146719,26.0507
146719,11.0103
146719,13.0701
146719,52.1101
146719,45.0901
146719,30.2001
146719,16.0902
146719,09.0401
146719,13.1209
146719,52.1002
146719,16.1203
146719,22.0302
146719,22.0299
146719,52.1201
146719,52.1499
146719,52.1401
146719,30.0801
146719,13.1311
146719,27.0101
146719,51.1401
146719,26.0599
146719,26.0502
146719,26.0205
146719,26.0204
146719,13.0202
146719,50.0901
146719,30.2401
146719,51.1602
146719,51.1608
146719,51.1699
146719,51.1601
146719,52.0204
146719,52.0205
146719,52.1003
146719,39.0701
146719,26.1001
146719,38.0101
146719,40.0801
146719,26.0901
146719,45.1001
146719,13.1335
146719,42.0101
146719,42.9999
146719,09.0999
146719,54.0105
146719,38.0201
146719,39.0401
146719,42.1701
146719,13.1316
146719,13.1205
146719,13.0409
146719,13.0901
146719,42.1601
146719,44.0701
146719,45.1101
146719,16.0905
146719,13.1001
146719,27.0501
146719,22.0211
146719,50.0508
146719,39.0601
146719,45.1201
146719,05.0207
146719,44.0702
146825,52.0301
146825,05.0102
146825,26.0101
146825,52.0201
146825,13.1102
146825,43.0103
146825,13.0101
146825,13.1003
146825,13.1202
146825,14.9999
146825,23.0101
146825,50.0702
146825,54.0101
146825,24.0101
146825,51.1601
146825,38.9999
146825,13.1314
146825,45.1001
146825,42.0101
146825,16.1603
146825,44.0701
146825,16.0905
146825,13.1001
146825,31.0504
147013,52.0301
147013,13.1302
147013,51.0913
147013,26.0101
147013,52.0201
147013,13.1303
147013,40.0501
147013,51.1005
147013,09.0101
147013,27.0303
147013,11.0701
147013,11.0899
147013,42.0601
147013,50.0501
147013,45.0601
147013,13.0101
147013,13.1202
147013,23.0101
147013,50.0702
147013,51.0000
147013,13.1307
147013,13.1328
147013,54.0101
147013,52.1001
147013,11.0401
147013,11.0103
147013,45.0901
147013,24.0101
147013,52.1301
147013,52.1401
147013,27.0101
147013,13.1312
147013,50.0901
147013,50.0999
147013,51.1601
147013,51.2306
147013,38.0101
147013,13.1314
147013,45.1001
147013,42.0101
147013,38.0201
147013,13.1316
147013,45.0101
147013,45.1101
147013,16.0905
147013,23.1001
147244,52.0301
147244,51.2301
147244,50.0704
147244,51.0913
147244,26.0101
147244,52.0201
147244,52.0299
147244,40.0501
147244,50.0402
147244,09.0101
147244,11.0701
147244,23.0501
147244,43.0103
147244,50.0501
147244,13.1210
147244,13.9999
147244,13.1202
147244,23.0101
147244,52.0701
147244,52.0801
147244,50.0702
147244,54.0101
147244,52.1101
147244,45.0901
147244,30.2001
147244,52.1201
147244,52.1401
147244,27.0101
147244,30.9999
147244,50.0903
147244,13.1312
147244,50.0901
147244,51.1699
147244,51.1601
147244,38.0101
147244,13.1314
147244,40.0801
147244,45.1001
147244,42.0101
147244,13.1317
147244,44.0701
147244,45.1101
147244,16.0905
147244,31.0504
147244,50.9999
147341,52.0301
147341,16.1202
147341,50.0701
147341,39.0201
147341,26.0202
147341,26.0101
147341,30.1001
147341,52.0201
147341,40.0501
147341,16.1200
147341,11.0701
147341,45.0601
147341,13.1202
147341,23.0101
147341,03.0104
147341,16.0901
147341,54.0101
147341,52.1101
147341,30.2001
147341,16.1203
147341,24.0101
147341,52.1201
147341,27.0101
147341,50.0901
147341,38.0101
147341,13.1314
147341,40.0801
147341,45.1001
147341,42.0101
147341,09.0902
147341,45.1101
147341,16.0905
147341,23.1001
147536,52.0301
147536,13.1201
147536,26.0101
147536,52.0201
147536,13.0407
147536,42.0601
147536,13.0301
147536,50.0501
147536,52.0208
147536,13.1210
147536,13.9999
147536,13.0499
147536,13.0401
147536,42.1801
147536,13.0404
147536,13.0501
147536,13.1202
147536,23.0401
147536,23.0101
147536,13.1305
147536,30.1101
147536,51.0799
147536,51.0701
147536,52.1001
147536,11.0401
147536,24.0101
147536,52.1201
147536,52.1301
147536,13.1311
147536,27.0101
147536,51.0907
147536,30.9999
147536,52.1003
147536,45.1001
147536,42.0101
147536,44.9999
147536,44.0501
147536,13.1315
147536,51.0908
147536,42.1701
147536,13.1316
147536,13.1205
147536,45.0101
147536,13.1001
147536,51.1501
147660,52.0301
147660,52.1304
147660,10.0304
147660,45.0201
147660,27.0301
147660,13.1302
147660,50.0701
147660,51.0913
147660,26.0202
147660,30.0101
147660,26.0101
147660,52.0201
147660,52.0299
147660,40.0501
147660,16.1200
147660,09.0101
147660,11.0701
147660,23.0501
147660,13.0301
147660,50.0501
147660,50.0599
147660,05.0104
147660,45.0601
147660,13.0401
147660,13.1202
147660,23.0101
147660,52.0801
147660,16.0901
147660,16.0501
147660,50.0409
147660,54.0101
147660,52.1001
147660,24.0103
147660,52.1101
147660,45.0901
147660,30.2001
147660,16.0302
147660,09.0401
147660,31.0505
147660,24.0199
147660,24.0101
147660,52.1201
147660,52.1401
147660,27.0101
147660,51.0907
147660,30.9999
147660,13.1312
147660,50.0901
147660,51.0905
147660,09.0901
147660,38.0101
147660,13.1314
147660,40.0801
147660,45.1001
147660,42.0101
147660,09.0701
147660,38.0201
147660,52.0703
147660,45.0101
147660,45.9999
147660,45.1101
147660,16.0905
147660,31.0504
147679,52.0301
147679,51.1603
147679,09.0903
147679,05.0201
147679,50.0701
147679,51.0913
147679,39.0201
147679,30.0101
147679,26.0101
147679,52.0201
147679,40.0501
147679,51.1005
147679,09.0101
147679,44.0201
147679,39.0602
147679,45.0601
147679,13.0101
147679,13.1202
147679,23.0101
147679,51.1605
147679,52.0801
147679,16.0901
147679,31.0501
147679,54.0101
147679,19.0701
147679,52.1001
147679,52.1101
147679,30.2001
147679,13.1209
147679,52.1201
147679,52.1401
147679,27.0101
147679,50.0903
147679,13.1312
147679,50.0901
147679,52.0206
147679,51.1608
147679,51.1601
147679,38.0101
147679,13.1314
147679,40.0801
147679,45.1001
147679,42.0101
147679,39.0401
147679,16.0502
147679,05.0111
147679,45.0101
147679,45.1101
147679,16.0905
147679,39.0601
147679,50.0908
147679,39.0702
147703,52.0301
147703,13.0403
147703,45.0201
147703,50.0703
147703,13.1302
147703,50.0701
147703,40.0401
147703,26.0101
147703,52.0201
147703,40.0501
147703,51.1005
147703,51.0201
147703,09.0101
147703,51.1504
147703,11.0701
147703,13.1101
147703,13.0301
147703,51.3101
147703,50.0501
147703,13.1210
147703,45.0601
147703,13.0499
147703,13.0601
147703,13.0401
147703,42.1801
147703,13.0501
147703,14.1001
147703,13.1202
147703,15.0000
147703,15.1501
147703,23.0101
147703,19.0901
147703,52.0801
147703,50.0702
147703,16.0901
147703,45.0701
147703,40.0601
147703,16.0501
147703,31.0501
147703,13.1307
147703,51.1199
147703,54.0101
147703,19.0701
147703,14.3501
147703,09.0401
147703,24.0101
147703,52.1201
147703,52.1301
147703,52.1401
147703,27.0101
147703,14.1901
147703,50.0903
147703,50.0901
147703,51.1608
147703,51.1601
147703,52.0205
147703,38.0101
147703,13.1314
147703,51.2308
147703,40.0801
147703,45.1001
147703,42.0101
147703,44.0401
147703,51.2201
147703,13.1315
147703,16.0402
147703,13.0901
147703,45.1101
147703,16.0905
147703,13.1001
147703,31.0504
147703,27.0501
147703,52.1601
147767,52.0399
147767,52.0302
147767,05.0201
147767,05.0102
147767,45.0201
147767,27.0301
147767,05.0199
147767,50.0703
147767,50.0701
147767,05.0103
147767,40.0299
147767,51.0202
147767,51.3201
147767,26.1103
147767,30.0101
147767,26.0101
147767,14.0501
147767,26.1102
147767,26.1201
147767,26.0399
147767,52.0201
147767,52.0299
147767,52.0101
147767,52.0601
147767,26.0499
147767,14.0701
147767,40.0501
147767,14.0801
147767,16.1200
147767,42.0301
147767,09.0199
147767,51.0201
147767,09.0101
147767,09.9999
147767,44.0201
147767,42.0401
147767,16.0104
147767,11.9999
147767,11.0101
147767,14.0901
147767,11.0701
147767,50.0906
147767,42.0601
147767,23.0501
147767,50.0301
147767,51.0501
147767,26.0404
147767,09.0702
147767,50.0501
147767,52.0208
147767,16.0399
147767,26.1301
147767,45.0601
147767,13.0101
147767,13.9999
147767,13.1011
147767,14.1001
147767,14.1101
147767,14.1301
147767,15.9999
147767,14.0101
147767,14.9999
147767,15.1501
147767,23.0401
147767,23.0101
147767,52.0701
147767,03.0104
147767,03.0103
147767,14.1401
147767,05.0106
147767,50.0601
147767,52.0801
147767,16.0901
147767,24.0102
147767,51.1509
147767,45.0701
147767,40.0601
147767,16.0501
147767,51.0799
147767,51.0701
147767,51.1199
147767,54.0101
147767,19.0799
147767,52.1001
147767,14.3501
147767,11.0401
147767,52.1101
147767,45.0901
147767,16.0902
147767,50.0910
147767,09.0401
147767,52.1002
147767,22.9999
147767,22.0299
147767,22.0000
147767,24.0101
147767,16.0102
147767,52.1201
147767,52.1301
147767,52.1399
147767,14.3601
147767,52.1401
147767,51.1505
147767,14.1801
147767,14.3101
147767,27.0101
147767,14.1901
147767,15.0805
147767,51.2706
147767,51.1401
147767,30.9999
147767,50.0903
147767,13.1312
147767,50.0904
147767,50.0901
147767,50.0999
147767,50.0905
147767,26.0906
147767,30.2401
147767,52.0206
147767,52.0205
147767,52.1003
147767,51.2307
147767,38.0101
147767,51.2308
147767,40.0801
147767,50.0907
147767,50.0504
147767,45.1001
147767,51.1102
147767,22.0202
147767,42.0101
147767,42.9999
147767,44.0401
147767,51.2201
147767,44.0501
147767,09.0701
147767,09.0799
147767,52.1501
147767,38.0201
147767,39.0501
147767,41.9999
147767,30.1501
147767,13.1205
147767,16.0400
147767,13.0901
147767,45.9999
147767,45.1101
147767,16.0905
147767,51.0203
147767,31.0504
147767,27.0501
147767,22.0211
147767,50.0505
147767,52.0209
147767,45.1201
147767,50.0911
147767,50.0101
147767,50.0908
147767,05.0207
147776,52.0301
147776,45.0201
147776,50.0701
147776,13.0201
147776,26.0101
147776,52.0201
147776,52.0101
147776,40.0501
147776,51.1504
147776,11.0701
147776,42.0601
147776,13.1101
147776,43.0104
147776,13.0301
147776,13.1210
147776,45.0601
147776,13.1004
147776,13.0401
147776,13.1202
147776,23.0101
147776,03.0103
147776,05.0299
147776,52.0801
147776,16.0901
147776,24.0102
147776,45.0701
147776,40.0601
147776,30.1101
147776,54.0101
147776,31.0505
147776,05.0107
147776,24.0101
147776,16.0102
147776,52.1401
147776,27.0101
147776,50.0901
147776,38.0101
147776,13.1314
147776,40.0801
147776,45.1001
147776,42.0101
147776,44.9999
147776,13.1315
147776,45.0101
147776,45.9999
147776,44.0701
147776,45.1101
147776,16.0905
147776,13.1001
147776,23.1001
147776,13.1299
147776,05.0207
147828,52.0301
147828,52.1304
147828,16.1103
147828,50.0701
147828,51.0913
147828,26.0101
147828,52.0201
147828,52.0299
147828,52.0101
147828,40.0501
147828,19.0706
147828,51.1005
147828,09.0101
147828,14.0901
147828,11.0701
147828,42.0601
147828,13.1101
147828,43.0104
147828,13.0301
147828,51.3101
147828,26.1301
147828,45.0601
147828,13.0401
147828,13.1202
147828,14.0101
147828,23.0101
147828,13.1305
147828,04.0401
147828,19.0101
147828,52.1902
147828,45.0701
147828,40.0601
147828,54.0101
147828,52.1001
147828,11.0401
147828,52.1101
147828,09.0401
147828,13.1209
147828,31.0505
147828,24.0101
147828,25.0101
147828,52.1301
147828,52.1401
147828,09.0102
147828,27.0101
147828,39.0301
147828,50.0903
147828,13.1312
147828,50.0904
147828,50.0901
147828,51.1601
147828,52.0204
147828,52.1003
147828,31.0101
147828,39.0701
147828,38.9999
147828,13.1314
147828,40.9999
147828,45.1001
147828,42.0101
147828,44.0501
147828,13.1315
147828,38.0201
147828,39.0401
147828,39.0501
147828,13.1316
147828,13.1205
147828,13.1317
147828,45.0101
147828,44.0701
147828,45.1101
147828,16.0905
147828,23.1001
147828,31.0504
147828,13.1206
147828,39.0699
147828,39.9999
147828,39.0601
147828,39.0702
147828,26.0701
148131,52.0301
148131,49.0102
148131,13.1302
148131,50.0701
148131,50.0704
148131,51.0913
148131,49.0104
148131,26.0101
148131,52.0201
148131,40.0501
148131,51.1005
148131,50.0402
148131,09.9999
148131,11.0701
148131,43.0104
148131,13.0101
148131,13.1202
148131,14.0101
148131,23.0101
148131,03.0104
148131,52.0801
148131,54.0101
148131,24.0103
148131,11.0401
148131,24.0101
148131,52.1301
148131,52.1401
148131,27.0101
148131,50.0909
148131,13.1312
148131,50.0901
148131,51.1601
148131,30.0501
148131,38.0101
148131,38.9999
148131,13.1314
148131,45.1001
148131,42.0101
148131,44.9999
148131,16.1603
148131,44.0701
148131,45.1101
148131,13.1001
148131,31.0504
148131,39.0699
148131,39.0601
148335,52.0302
148335,52.0401
148335,52.0201
148335,50.0402
148335,11.0202
148335,11.0901
148335,12.0503
148335,15.1301
148335,50.0409
148335,31.0501
148335,11.0103
148335,50.0408
148335,50.0706
148335,22.0301
148335,22.0302
148335,52.1201
148335,51.0801
148335,30.9999
148335,51.1601
148335,51.0805
148335,51.0909
148335,52.0903
148335,11.0801
148405,52.0301
148405,50.0703
148405,13.1302
148405,50.0701
148405,26.0202
148405,26.0101
148405,52.0201
148405,52.0299
148405,40.0501
148405,16.1200
148405,11.0101
148405,13.0301
148405,50.0501
148405,45.0601
148405,13.0101
148405,13.1011
148405,13.1202
148405,23.0101
148405,13.1305
148405,13.1306
148405,16.0901
148405,16.0501
148405,54.0101
148405,45.0901
148405,16.1203
148405,13.1311
148405,27.0101
148405,50.0902
148405,50.0901
148405,50.0999
148405,51.1601
148405,38.0101
148405,13.1314
148405,45.1001
148405,42.0101
148405,13.1315
148405,16.0900
148405,13.1205
148405,45.0101
148405,45.9999
