artist_id,album_id,track_id,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,key_mode
6zFYqv1mOsgBRQbae3JJ9e,1HmCO8VK98AU6EXPOjGYyI,22wxe2Yc9JzihICXYLGAQ7,1978-10-13,0.52,0.737,0,-11.715,1,0.0972,0.156,7.55e-6,0.0866,0.728,149.861,4,243493,C major
6zFYqv1mOsgBRQbae3JJ9e,1HmCO8VK98AU6EXPOjGYyI,34E0Higz6fFVXlbVsn6TIW,1978-10-13,0.552,0.265,10,-15.482,1,0.0332,0.415,0,0.107,0.212,135.476,4,233506,A# major
6zFYqv1mOsgBRQbae3JJ9e,1HmCO8VK98AU6EXPOjGYyI,4ZoBC5MhSEzuknIgAkBaoT,1978-10-13,0.741,0.647,2,-12.878,1,0.0427,0.108,0.00139,0.0555,0.804,131.097,4,284000,D major
6zFYqv1mOsgBRQbae3JJ9e,1HmCO8VK98AU6EXPOjGYyI,70Znjq5VPKFrwlB7O26SWT,1978-10-13,0.589,0.46,9,-14.54,0,0.0511,0.271,4.95e-5,0.224,0.705,148.172,4,310760,A minor
6zFYqv1mOsgBRQbae3JJ9e,1HmCO8VK98AU6EXPOjGYyI,2BG0KgG8XPPijzrfOmGpzd,1978-10-13,0.616,0.526,5,-15.762,1,0.0688,0.0222,0.0507,0.0541,0.455,96.108,4,281973,F major
6zFYqv1mOsgBRQbae3JJ9e,1HmCO8VK98AU6EXPOjGYyI,6rbuyK8TNQ72oP2KY52k4d,1978-10-13,0.569,0.414,7,-19.175,1,0.248,0.611,2.43e-4,0.0499,0.642,166.868,4,280626,G major
6zFYqv1mOsgBRQbae3JJ9e,1HmCO8VK98AU6EXPOjGYyI,09datZkY6pysFP4lE0bo3M,1978-10-13,0.584,0.535,7,-14.912,0,0.0538,0.14,0,0.102,0.905,141.685,4,248733,G minor
6zFYqv1mOsgBRQbae3JJ9e,1HmCO8VK98AU6EXPOjGYyI,3UzWjLQVzCG60gwJdApLqI,1978-10-13,0.557,0.37,0,-14.353,1,0.0302,0.0809,3.73e-4,0.0873,0.279,95.007,4,396160,C major
6zFYqv1mOsgBRQbae3JJ9e,1HmCO8VK98AU6EXPOjGYyI,4V4JM8brxPHFkaDd4OyTii,1978-10-13,0.698,0.35,7,-19.319,1,0.0395,0.163,0.0289,0.329,0.636,130.125,4,146506,G major
6zFYqv1mOsgBRQbae3JJ9e,0ffc7PQfZeratZbi3ws02g,70M8e8vBsOkLXqMTo15qzi,1978,0.52,0.737,0,-11.715,1,0.0972,0.156,7.55e-6,0.0866,0.728,149.861,4,243493,C major
6zFYqv1mOsgBRQbae3JJ9e,0ffc7PQfZeratZbi3ws02g,0vdT9X4fm0V5Ri0Mw43AoI,1978,0.552,0.265,10,-15.482,1,0.0332,0.415,0,0.107,0.212,135.476,4,233506,A# major
6zFYqv1mOsgBRQbae3JJ9e,0ffc7PQfZeratZbi3ws02g,13x4WcoZ0UegQtqtSYdatq,1978,0.741,0.647,2,-12.878,1,0.0427,0.108,0.00139,0.0555,0.804,131.097,4,284000,D major
6zFYqv1mOsgBRQbae3JJ9e,0ffc7PQfZeratZbi3ws02g,6ZgiVNfoJUHdeb6CyWfJer,1978,0.589,0.46,9,-14.54,0,0.0511,0.271,4.95e-5,0.224,0.705,148.172,4,310760,A minor
6zFYqv1mOsgBRQbae3JJ9e,0ffc7PQfZeratZbi3ws02g,6nQRyBdiQQBk6MPfuLnYaj,1978,0.616,0.526,5,-15.762,1,0.0688,0.0222,0.0507,0.0541,0.455,96.108,4,281973,F major
6zFYqv1mOsgBRQbae3JJ9e,0ffc7PQfZeratZbi3ws02g,0PRW3LCiPYcdzSsjFcEyKw,1978,0.569,0.414,7,-19.175,1,0.248,0.611,2.43e-4,0.0499,0.642,166.868,4,280626,G major
6zFYqv1mOsgBRQbae3JJ9e,0ffc7PQfZeratZbi3ws02g,4YHc6OPM9hHQF0yGUpnFo9,1978,0.584,0.535,7,-14.912,0,0.0538,0.14,0,0.102,0.905,141.685,4,248733,G minor
6zFYqv1mOsgBRQbae3JJ9e,0ffc7PQfZeratZbi3ws02g,4yepyEsllher8LHNmC7aUC,1978,0.557,0.37,0,-14.353,1,0.0302,0.0809,3.73e-4,0.0873,0.279,95.007,4,396160,C major
6zFYqv1mOsgBRQbae3JJ9e,0ffc7PQfZeratZbi3ws02g,5mtg2B4r5u7aSOKPoWViff,1978,0.698,0.35,7,-19.319,1,0.0395,0.163,0.0289,0.329,0.636,130.125,4,146506,G major
6zFYqv1mOsgBRQbae3JJ9e,3IILMjMMnoN2sKzgesX8KV,4cG3ovmC8Hnp9ZsmSZI2O4,1977-09-29,0.664,0.88,2,-5.009,0,0.0326,0.465,1.63e-5,0.0591,0.895,133.898,4,210760,D minor
6zFYqv1mOsgBRQbae3JJ9e,3IILMjMMnoN2sKzgesX8KV,6ByRaaLxtbMFyIzQob2nDT,1977-09-29,0.664,0.878,4,-6.987,0,0.0837,0.165,7.64e-6,0.0812,0.222,91.881,4,310506,E minor
6zFYqv1mOsgBRQbae3JJ9e,3IILMjMMnoN2sKzgesX8KV,06RdYCp0UxsBtWsonHfSZz,1977-09-29,0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-5,0.134,0.513,139.148,4,290573,G major
6zFYqv1mOsgBRQbae3JJ9e,3IILMjMMnoN2sKzgesX8KV,2rhFaau65TFMv4mACtE9it,1977-09-29,0.415,0.931,5,-4.988,1,0.126,0.407,5.01e-4,0.114,0.339,97.953,4,456893,F major
6zFYqv1mOsgBRQbae3JJ9e,3IILMjMMnoN2sKzgesX8KV,7gREIuHognJFspylIDJ94p,1977-09-29,0.532,0.495,10,-6.662,1,0.0343,0.659,0,0.0754,0.308,124.936,4,214240,A# major
6zFYqv1mOsgBRQbae3JJ9e,3IILMjMMnoN2sKzgesX8KV,2xabqm0YNQCTcPteQjJ22K,1977-09-29,0.579,0.872,0,-6.126,1,0.159,0.159,0,0.0935,0.761,76.214,4,235560,C major
6zFYqv1mOsgBRQbae3JJ9e,3IILMjMMnoN2sKzgesX8KV,3ILLSvTYvFjjEdbxvQumOb,1977-09-29,0.292,0.324,3,-11.996,1,0.0346,0.797,4.73e-4,0.12,0.384,176.631,3,201373,D# major
6zFYqv1mOsgBRQbae3JJ9e,3IILMjMMnoN2sKzgesX8KV,1YoakedRI7EUArcZXwd4EW,1977-09-29,0.612,0.926,0,-5.623,1,0.0532,0.0893,0,0.0717,0.867,106.398,4,236973,C major
6zFYqv1mOsgBRQbae3JJ9e,3IILMjMMnoN2sKzgesX8KV,2dJfm202wXfkKQZN12bHjj,1977-09-29,0.42,0.361,7,-10.75,1,0.0341,0.413,0.00304,0.0708,0.0843,112.26,3,396626,G major
6zFYqv1mOsgBRQbae3JJ9e,7GiLfxL1su3MSqz7pmKMZi,3YNFRvI0WnbvFdxUCQiKjR,1976-05-19,0.686,0.764,0,-6.927,1,0.0353,0.00484,3.04e-6,0.132,0.766,126.872,4,276333,C major
6zFYqv1mOsgBRQbae3JJ9e,7GiLfxL1su3MSqz7pmKMZi,4850v7DuT7raVYAWc1ODPv,1976-05-19,0.53,0.526,5,-11.064,1,0.0254,0.316,0.00179,0.187,0.467,93.387,4,199960,F major
6zFYqv1mOsgBRQbae3JJ9e,7GiLfxL1su3MSqz7pmKMZi,1Vy7zsdLxAV8o0QqWtXKMJ,1976-05-19,0.862,0.637,7,-9.047,1,0.067,0.0753,8.63e-4,0.0362,0.946,129.174,4,225906,G major
6zFYqv1mOsgBRQbae3JJ9e,7GiLfxL1su3MSqz7pmKMZi,6yjKlmm7vOszkXEUku1EM1,1976-05-19,0.506,0.373,0,-9.473,1,0.0347,0.495,3.72e-5,0.324,0.195,121.268,4,362400,C major
6zFYqv1mOsgBRQbae3JJ9e,7GiLfxL1su3MSqz7pmKMZi,4gej2mdVcBdUfdxcvhE8rO,1976-05-19,0.586,0.127,2,-15.619,0,0.0332,0.951,2.59e-5,0.0915,0.188,140.503,4,236293,D minor
6zFYqv1mOsgBRQbae3JJ9e,7GiLfxL1su3MSqz7pmKMZi,2tJeoAnno3JOGTIpXg1Wp3,1976-05-19,0.459,0.69,7,-10.156,1,0.0469,0.316,7.55e-5,0.354,0.704,91.912,4,316640,G major
6zFYqv1mOsgBRQbae3JJ9e,7GiLfxL1su3MSqz7pmKMZi,6TiehatA3uffBiejWLMi7Z,1976-05-19,0.519,0.277,0,-12.619,1,0.0266,0.822,2.7e-6,0.105,0.202,78.619,4,275893,C major
6zFYqv1mOsgBRQbae3JJ9e,7GiLfxL1su3MSqz7pmKMZi,4zVPevC2rE84lySHxX61Yr,1976-05-19,0.399,0.571,2,-11.986,1,0.0777,0.679,1.06e-5,0.23,0.227,75.537,4,315000,D major
6zFYqv1mOsgBRQbae3JJ9e,57nvMIu4PQLLXRbmKESigL,5tFUPBJqdtWjxCdBtqDwRf,1974-10-11,0.416,0.376,2,-11.167,1,0.0338,0.82,0.106,0.233,0.0902,141.02,4,318893,D major
6zFYqv1mOsgBRQbae3JJ9e,57nvMIu4PQLLXRbmKESigL,0phjwOr5GM0hea7Ju5IDtN,1974-10-11,0.695,0.842,2,-7.957,0,0.0404,0.44,1.68e-4,0.0632,0.752,129.837,4,221773,D minor
6zFYqv1mOsgBRQbae3JJ9e,57nvMIu4PQLLXRbmKESigL,0khtcyK0wuNYq4AYO0zGbf,1974-10-11,0.587,0.474,7,-10.884,1,0.036,0.591,1.69e-5,0.225,0.358,76.521,4,226160,G major
6zFYqv1mOsgBRQbae3JJ9e,57nvMIu4PQLLXRbmKESigL,3dWUJZbTSnt03Vx2oKfrp9,1974-10-11,0.415,0.704,1,-8.889,1,0.0306,0.247,0.828,0.126,0.883,144.144,4,183333,C# major
6zFYqv1mOsgBRQbae3JJ9e,57nvMIu4PQLLXRbmKESigL,16pAbiMkndkwdat7nfU4dP,1974-10-11,0.495,0.653,0,-10.167,1,0.0284,0.352,0.0114,0.0997,0.447,147.548,4,275000,C major
6zFYqv1mOsgBRQbae3JJ9e,57nvMIu4PQLLXRbmKESigL,60m29Z8TtocKOqDlQEbwUS,1974-10-11,0.611,0.912,0,-6.775,1,0.0398,0.105,0,0.117,0.77,101.307,4,221040,C major
6zFYqv1mOsgBRQbae3JJ9e,57nvMIu4PQLLXRbmKESigL,130GFuAtJzRKtye6dQguFy,1974-10-11,0.532,0.309,0,-12.598,1,0.0336,0.819,2.09e-4,0.0924,0.174,122.233,4,275626,C major
6zFYqv1mOsgBRQbae3JJ9e,57nvMIu4PQLLXRbmKESigL,5aGDWU01dEHJbaj8k1VF6U,1974-10-11,0.609,0.775,5,-6.428,1,0.0425,0.263,7.51e-6,0.46,0.915,150.508,4,211440,F major
6zFYqv1mOsgBRQbae3JJ9e,57nvMIu4PQLLXRbmKESigL,572JyJV4pu3RCuIYXb5wQS,1974-10-11,0.409,0.0619,3,-15.058,1,0.0404,0.986,1.02e-4,0.164,0.24,131.987,4,120466,D# major
6zFYqv1mOsgBRQbae3JJ9e,57nvMIu4PQLLXRbmKESigL,7Iqdtd93E070v4rynznCmc,1974-10-11,0.461,0.546,2,-10.704,1,0.0437,0.678,0.816,0.0996,0.395,80.33,4,217160,D major
6zFYqv1mOsgBRQbae3JJ9e,77ErLrVvYETIlQJHAwhfIH,1f8CyQG4fjU3yXXh1JmsJE,1973-11-09,0.503,0.693,2,-12.043,1,0.0398,0.125,0.32,0.0521,0.836,147.252,4,253026,D major
6zFYqv1mOsgBRQbae3JJ9e,77ErLrVvYETIlQJHAwhfIH,78WVLOP9pN0G3gRLFy1rAa,1973-11-09,0.334,0.477,0,-8.806,1,0.0276,0.618,4.17e-6,0.312,0.405,179.239,3,336200,C major
6zFYqv1mOsgBRQbae3JJ9e,77ErLrVvYETIlQJHAwhfIH,1kXceAJ10OC9jw6BtXovFN,1973-11-09,0.577,0.735,0,-8.214,1,0.0297,0.54,0.00179,0.248,0.964,142.91,4,197600,C major
6zFYqv1mOsgBRQbae3JJ9e,77ErLrVvYETIlQJHAwhfIH,5ykU1R2EkDFfccEDqKOvvf,1973-11-09,0.566,0.518,5,-12.644,1,0.0283,0.178,9.67e-6,0.187,0.659,93.132,4,193440,F major
6zFYqv1mOsgBRQbae3JJ9e,77ErLrVvYETIlQJHAwhfIH,31RKj9kULWI2lM4tYSvAmb,1973-11-09,0.41,0.524,0,-10.362,1,0.0667,0.595,9.44e-5,0.077,0.362,168.771,4,340426,C major
6zFYqv1mOsgBRQbae3JJ9e,77ErLrVvYETIlQJHAwhfIH,3BmdzlqylDMxTSFzQATiiO,1973-11-09,0.791,0.69,0,-8.513,1,0.0403,0.423,1.73e-5,0.0383,0.961,131.898,4,192706,C major
6zFYqv1mOsgBRQbae3JJ9e,77ErLrVvYETIlQJHAwhfIH,63VZidYvBb3C5Gyl339gOF,1973-11-09,0.407,0.442,2,-11.181,1,0.0311,0.608,5.65e-4,0.0845,0.504,78.15,4,235306,D major
6zFYqv1mOsgBRQbae3JJ9e,77ErLrVvYETIlQJHAwhfIH,3CqtqRA9GG6e8lROfqNh6J,1973-11-09,0.409,0.448,0,-9.056,1,0.0259,0.751,4.26e-5,0.27,0.394,141.598,4,212200,C major
6zFYqv1mOsgBRQbae3JJ9e,77ErLrVvYETIlQJHAwhfIH,27m6b42tYaQyZt13yHGoH3,1973-11-09,0.527,0.529,7,-9.692,1,0.0332,0.7,0.0236,0.0834,0.544,82.324,4,200000,G major
6zFYqv1mOsgBRQbae3JJ9e,77ErLrVvYETIlQJHAwhfIH,3igkLltDaiFiMl83IdDBfm,1973-11-09,0.392,0.629,0,-8.885,1,0.0447,0.562,6.12e-5,0.374,0.539,146.657,4,437040,C major
6zFYqv1mOsgBRQbae3JJ9e,274rMlKrr22086ohmwAJZA,3Ie2eLOIj2IhKnzPwXrLbJ,1971-11-01,0.495,0.142,11,-16.186,0,0.0436,0.97,1.93e-6,0.113,0.196,75.859,4,169226,B minor
6zFYqv1mOsgBRQbae3JJ9e,274rMlKrr22086ohmwAJZA,6toLDjNapnaMeJqTfxtMbP,1971-11-01,0.377,0.651,1,-13.588,0,0.176,0.743,5.06e-6,0.187,0.529,166.981,4,176133,C# minor
6zFYqv1mOsgBRQbae3JJ9e,274rMlKrr22086ohmwAJZA,3Ih66KRL5Lb9wfeTYfbzQ8,1971-11-01,0.547,0.562,11,-13.323,1,0.0477,0.339,0,0.296,0.542,135.667,4,167733,B major
6zFYqv1mOsgBRQbae3JJ9e,274rMlKrr22086ohmwAJZA,7leJo6PUU12JBy5sUzBsUj,1971-11-01,0.543,0.199,6,-15.48,1,0.0337,0.963,0.0053,0.111,0.195,115.897,4,176040,F# major
6zFYqv1mOsgBRQbae3JJ9e,274rMlKrr22086ohmwAJZA,0zQjTxcXOkNZLSTVz1ZmGI,1971-11-01,0.473,0.407,4,-13.679,1,0.037,0.795,0,0.258,0.674,125.671,4,157733,E major
6zFYqv1mOsgBRQbae3JJ9e,274rMlKrr22086ohmwAJZA,1nM3RlyQrIPwKT50jGbni0,1971-11-01,0.496,0.325,7,-15.8,1,0.0308,0.882,0.0591,0.229,0.483,82.286,4,184466,G major
6zFYqv1mOsgBRQbae3JJ9e,274rMlKrr22086ohmwAJZA,0nkEHl0vR1vLRTcvKi1dSL,1971-11-01,0.517,0.383,7,-13.413,1,0.085,0.738,0.651,0.113,0.546,74.507,4,146866,G major
6zFYqv1mOsgBRQbae3JJ9e,274rMlKrr22086ohmwAJZA,4YiPv0VFTLcCYdbqVGim9g,1971-11-01,0.527,0.166,0,-16.823,1,0.0321,0.919,4.07e-6,0.102,0.241,85.062,4,279840,C major
6zFYqv1mOsgBRQbae3JJ9e,274rMlKrr22086ohmwAJZA,4Gsi5C4lnZUrwOpURLXpwK,1971-11-01,0.328,0.0384,9,-25.465,0,0.0434,0.99,0.912,0.108,0.217,123.305,3,166066,A minor
6zFYqv1mOsgBRQbae3JJ9e,274rMlKrr22086ohmwAJZA,0vsvFWNiVVGLE1S6BQGB4x,1971-11-01,0.43,0.0952,7,-15.637,1,0.0399,0.924,0,0.129,0.117,178.143,3,169333,G major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,5H8lr4az4Vo3LloH67yVRt,2018-12-07,0.32,0.923,11,-6.33,1,0.136,0.0132,0.00654,0.705,0.255,122.756,4,299120,B major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,2s2Ld1Xm7t88gSVvohNbPL,2018-12-07,0.322,0.873,4,-5.818,1,0.0639,3.43e-4,6.98e-4,0.362,0.144,91.033,4,350466,E major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,4Q0yfgpERfkp59Pf2tdI4q,2018-12-07,0.397,0.943,9,-5.619,1,0.0663,0.00406,0,0.981,0.325,118.005,4,244306,A major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,1aZhbOdRqshLS6uPjiO8Y4,2018-12-07,0.294,0.652,5,-7.314,1,0.0336,0.105,0.00196,0.378,0.167,75.335,4,388600,F major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,2q8WO601qIwLwV4DgXDCiO,2018-12-07,0.345,0.967,1,-4.687,0,0.0837,6.15e-4,1.17e-4,0.89,0.366,137.917,4,274053,C# minor
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,314gi4w3RdZxlocdWw0Khr,2018-12-07,0.189,0.872,5,-6.616,1,0.051,0.00193,0.0187,0.898,0.19,138.661,4,419373,F major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,0oAchaVoTWj6lXTR6f2dSU,2018-12-07,0.46,0.771,5,-7.872,1,0.0314,0.00157,0.827,0.975,0.147,97.555,3,221200,F major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,6EqxH0njjZuuI3gFZN3Z1o,2018-12-07,0.474,0.836,9,-6.547,1,0.0618,0.0162,0.381,0.748,0.479,95.544,4,285840,A major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,4U5Cr41d1K6s48GAndvCdM,2018-12-07,0.292,0.434,4,-8.881,1,0.033,0.711,2.05e-4,0.383,0.234,154.04,4,295373,E major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,4cHZ7W5R81upaIGZfqWxbB,2018-12-07,0.448,0.907,5,-5.253,0,0.0531,0.065,0.0125,0.391,0.23,130.898,4,260200,F minor
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,62OqszvOYSuonp6Buj4P74,2018-12-07,0.359,0.768,1,-9.32,1,0.0431,0.0428,0.46,0.319,0.119,126.99,4,105680,C# major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,3ksF058sVZ21EgQdRLbUyI,2018-12-07,0.312,0.87,10,-6.634,1,0.0503,0.00181,0.00132,0.345,0.28,138.03,4,284426,A# major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,0w6X9iRKrMyDpRRtbu4tE0,2018-12-07,0.17,0.708,0,-6.997,0,0.0417,0.0399,0.00945,0.354,0.251,89.641,4,302946,C minor
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,7mGJlNOAOmJ5ptkmujg1Gv,2018-12-07,0.256,0.625,3,-7.53,1,0.0348,0.00534,0.00386,0.179,0.201,140.351,4,327466,D# major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,4Y9lVjRD82aJOQ2v13UIoF,2018-12-07,0.428,0.948,5,-4.655,0,0.0934,0.00537,1.29e-6,0.371,0.219,138.015,4,251066,F minor
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,3ERJLifTcWBFNZRl6QAqEC,2018-12-07,0.476,0.952,9,-5.472,0,0.0884,0.00297,0.013,0.777,0.275,111.98,4,306546,A minor
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,1aQKPnGNa5vK7aA6lTm4JS,2018-12-07,0.196,0.937,6,-5.813,1,0.138,0.00262,1.75e-6,0.397,0.0819,124.401,4,369306,F# major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,5MVyXzR1HARqSkQjhPrNBO,2018-12-07,0.253,0.454,4,-11.742,1,0.0362,0.763,0.892,0.378,0.133,85.508,4,117760,E major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,0o7htzPrB8bP0jnyjiqUdj,2018-12-07,0.121,0.699,9,-6.956,1,0.043,0.171,0.00104,0.965,0.326,78.393,4,277800,A major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,1rAZrYT0Ad4F1RiDaxYknE,2018-12-07,0.233,0.675,3,-8.374,1,0.0501,0.252,0.0181,0.854,0.317,134.173,4,316200,D# major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,0hreO9tj5yiYftUuVThaea,2018-12-07,0.426,0.859,11,-5.866,0,0.0448,7.2e-4,7.75e-4,0.456,0.17,102.913,4,244240,B minor
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,1EMFnyhETKfI52uhI4baGY,2018-12-07,0.415,0.808,6,-6.596,1,0.0367,0.00255,6.06e-4,0.982,0.2,124.893,4,276360,F# major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,3glegOEXSkk8HanJe7ZB08,2018-12-07,0.108,0.82,7,-5.61,1,0.075,0.0115,2.41e-5,0.659,0.15,67.092,3,525706,G major
4gzpq5DPGxSnKTe4SA8HAU,19CvkGjYpifkdwgVJSbog2,6c64ANGY0NfO2YMpbcJUOR,2018-12-07,0.156,0.217,4,-18.429,1,0.0451,1.19e-4,0.929,0.102,0.0936,74.901,4,123240,E major
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,5ASbJVESIKfC2nxNA0UR46,2018-12-07,0.307,0.92,11,-6.967,1,0.166,0.0948,0.00308,0.4,0.152,122.836,4,294440,B major
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,1HpGWJKP77s23Xc7zVdjTj,2018-12-07,0.299,0.828,4,-5.659,1,0.0461,8.92e-5,0.00295,0.931,0.23,90.993,4,294200,E major
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,5yH2h98cFLM1B1DJp7uiyv,2018-12-07,0.389,0.634,5,-8.391,1,0.0339,0.0479,0.0116,0.734,0.23,75.219,4,353333,F major
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,0NoOsbBzgnh9q9lc58dJ4X,2018-12-07,0.183,0.883,5,-6.382,1,0.0497,0.00537,9.57e-4,0.756,0.107,138.909,4,411853,F major
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,7LUeeObmtmXOMiAHBN5Qgy,2018-12-07,0.409,0.376,4,-10.806,1,0.0325,0.738,4.88e-6,0.84,0.287,78.552,4,265000,E major
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,40oSHFkxutC7q6B1VkDeHs,2018-12-07,0.181,0.75,3,-9.07,1,0.054,0.0136,0.0268,0.173,0.0709,134.272,4,447933,D# major
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,68VpbeVBKffSR7LK7zL1Nb,2018-12-07,0.416,0.769,0,-6.703,0,0.0409,0.00451,0.0192,0.91,0.413,90.034,4,222146,C minor
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,5US1KwaMM5EkH9RThcX25u,2018-12-07,0.261,0.54,3,-9.173,1,0.0344,0.0133,0.392,0.461,0.0817,140.11,4,352200,D# major
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,3fFH0oyosweyLnFLfUAV5h,2018-12-07,0.451,0.905,5,-7.154,0,0.0664,0.00199,0.0411,0.196,0.14,137.953,4,252346,F minor
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,21rlsFc8Dv1Vo5EYGkgzT2,2018-12-07,0.506,0.935,7,-6.455,1,0.0627,6.02e-4,1.73e-4,0.938,0.341,112.031,4,291466,G major
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,5uGINDoIem5LRsV182tl06,2018-12-07,0.233,0.52,0,-9.919,1,0.0324,0.4,0.0116,0.955,0.0866,111.451,3,381613,C major
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,3ljoRKFqQM2S2DMebq7ktf,2018-12-07,0.427,0.797,11,-7.685,0,0.0442,8.04e-4,0.00594,0.424,0.161,102.943,4,244693,B minor
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,71P3wgiqJ2ZyaohY7UlDUk,2018-12-07,0.375,0.747,6,-6.261,1,0.0378,0.0102,1.39e-5,0.757,0.241,125.009,4,293653,F# major
4gzpq5DPGxSnKTe4SA8HAU,6K1fjArmQ4SEiSDIG9fY01,3ilTIS9N6zPF5AykezFX2C,2018-12-07,0.0973,0.779,7,-6.74,1,0.0757,0.00482,0.0115,0.195,0.117,72.528,4,570120,G major
4gzpq5DPGxSnKTe4SA8HAU,3cfAM8b8KqJRoIzt3zLKqw,6f49kbOuQSOsStBpyGvQfA,2015-12-04,0.45,0.92,11,-4.982,1,0.0733,0.002,0.0201,0.334,0.0773,122.979,4,223773,B major
4gzpq5DPGxSnKTe4SA8HAU,3cfAM8b8KqJRoIzt3zLKqw,3HWDWyIqWuLsTHECx9DvXF,2015-12-04,0.559,0.841,0,-5.584,1,0.0334,3.15e-4,0.45,0.0816,0.15,105.009,4,229093,C major
4gzpq5DPGxSnKTe4SA8HAU,3cfAM8b8KqJRoIzt3zLKqw,3RiPr603aXAoi4GHyXx0uy,2015-12-04,0.49,0.743,0,-5.155,0,0.0409,0.255,7.21e-6,0.3,0.363,89.974,4,258826,C minor
4gzpq5DPGxSnKTe4SA8HAU,3cfAM8b8KqJRoIzt3zLKqw,5qfZRNjt2TkHEL12r3sDEU,2015-12-04,0.535,0.445,4,-9.155,1,0.0292,0.456,0.0677,0.112,0.136,146.099,4,282693,E major
4gzpq5DPGxSnKTe4SA8HAU,3cfAM8b8KqJRoIzt3zLKqw,69uxyAqqPIsUyTO8txoP2M,2015-12-04,0.638,0.924,7,-3.887,1,0.0359,0.00205,1.73e-4,0.149,0.529,111.995,4,263786,G major
4gzpq5DPGxSnKTe4SA8HAU,3cfAM8b8KqJRoIzt3zLKqw,7fJFDK6XjYsXcMKNHESbot,2015-12-04,0.484,0.735,0,-5.125,1,0.0354,0.271,7.49e-6,0.0853,0.217,134.028,4,267533,C major
4gzpq5DPGxSnKTe4SA8HAU,3cfAM8b8KqJRoIzt3zLKqw,7IX7VAXujvcZ3e1PG7sGP7,2015-12-04,0.288,0.285,7,-18.192,0,0.0355,0.964,0.898,0.406,0.148,127.122,4,111853,G minor
4gzpq5DPGxSnKTe4SA8HAU,3cfAM8b8KqJRoIzt3zLKqw,4giCxIFPZNQIP4bIZM4sqH,2015-12-04,0.387,0.66,3,-6.491,1,0.0434,0.274,5.97e-5,0.0861,0.289,146.04,4,376826,D# major
